Lng|Lat|Name|Genders|Ages|Status|FB|Email|Website|Location|Founded|Defunct|Rulesets|Info
-123.09|44.05|Emerald City Roller Girls|W|A,J|B|||http://www.emeraldcityrollergirls.net/|Eugene,Oregon,United States|||WFTDA,JRDA|Member of:WFTDA-M
-123.09|44.05|Lane County Concussion|M|A|B|https://www.facebook.com/lanecountyconcussion||https://www.facebook.com/lanecountyconcussion|Eugene,Oregon,United States|||WFTDA|Member of:MRDA-M
-122.94|45.52|Air Raid Roller Girls|W|A|B|https://www.facebook.com/airraidrollergirls||https://www.facebook.com/airraidrollergirls|Hillsboro,Oregon,United States|||WFTDA|Member of:
-122.94|45.52|Westside Roller Derby|W|A|B|https://www.facebook.com/HubCityLadyhawks||https://www.facebook.com/HubCityLadyhawks|Hillsboro,Oregon,United States|||WFTDA|Member of:
-121.52|45.71|Alter Egos Roller Derby|W|A|B|https://www.facebook.com/AlterEgosRollerDerby/||https://www.facebook.com/AlterEgosRollerDerby/|Hood River,Oregon,United States|2018-11-05||WFTDA|Member of:
-121.52|45.71|Gorge Roller Girls|W|A|B|https://www.facebook.com/GorgeRollerGirls|gorgerollergirlsmarketing@gmail.com|http://www.gorgerollergirls.org/|Hood River,Oregon,United States|2012-02-28||WFTDA|Member of:WFTDA-A
-121.78|42.22|Basin Bombers Roller Derby|W|A,J|B|https://www.facebook.com/basinbombersrollerderby/|basinbombers.rollerderby@gmail.com|http://basinbombers.wixsite.com/the-basin-bombers-|Klamath Falls,Oregon,United States|2013-03-28||WFTDA,JRDA|Member of:
-121.78|42.22|Klamath Renegade Rollergirl Militia|W|A|B|https://www.facebook.com/klamathmilitia|klamathrenegades@gmail.com|http://klamathrenegades.wix.com/klamathrenegades|Klamath Falls,Oregon,United States|2015-08-29||Renegade|Member of:
-118.09|45.32|River Valley Roller Vixens|W|A|B|https://www.facebook.com/rivervalley.rv||https://www.facebook.com/rivervalley.rv|La Grande,Oregon,United States|||WFTDA|Member of:
-122.88|42.33|SiS-Q Rollerz|W|A,J|B|https://www.facebook.com/SisQRollerz/|sisqrollerz@gmail.com|http://www.sisqrollerz.org/|Medford,Oregon,United States|2010-12-31||WFTDA,JRDA|Member of:
-122.88|42.33|Southern Oregon RollerGirls|W|A,J|B|||http://www.sorollergirls.org/|Medford,Oregon,United States|||WFTDA,JRDA|Member of:WFTDA-M
-122.68|45.52|Bridgetown Roller Derby|M|A|B|https://www.facebook.com/bridgetownrollerderby/|Secretary@BridgetownRollerDerby.com|http://www.portlandmensrollerderby.com/|Portland,Oregon,United States|2009-08-01||WFTDA|Member of:MRDA-M
-122.68|45.52|Portland Junior Roller Derby|W|J|B|https://www.facebook.com/Portland-Junior-Roller-Derby-231617210517958/|Pdxjrderby@gmail.com||Portland,Oregon,United States|2016-04-09||JRDA|Member of:
-122.68|45.52|Portland Renegade Roller Derby|W|A|B|https://www.facebook.com/pdxrollerderby||https://www.facebook.com/pdxrollerderby|Portland,Oregon,United States|||Renegade|Member of:
-122.68|45.52|Rose City Rollers|W|A,J|B|||http://www.rosecityrollers.com/|Portland,Oregon,United States|||WFTDA,JRDA|Member of:WFTDA-M
-122.68|45.52|Willamette Kidney Thieves|W|A|B|https://www.facebook.com/pages/Willamette-Kidney-Thieves/1451850648411145||https://www.facebook.com/pages/Willamette-Kidney-Thieves/1451850648411145|Portland,Oregon,United States|2013-03-15||WFTDA|Member of:
-123.04|44.94|Cherry City Derby Girls|W|A,J|B|||http://www.cherrycityderbygirls.com/|Salem,Oregon,United States|||WFTDA,JRDA|Member of:WFTDA-M
-123.04|44.94|Salem Men's Roller Derby|M|A|B|https://www.facebook.com/pages/Salem-Mens-Roller-Derby-SMRD/295204300583186||https://www.facebook.com/pages/Salem-Mens-Roller-Derby-SMRD/295204300583186|Salem,Oregon,United States|||WFTDA|Member of:MRDA-M
-123.84|45.46|Tillamook Coast Derby Dames|W|A|P|https://www.facebook.com/tillamookrollerderby|tillamookrollerderby@gmail.com|https://www.tillamookrollerderby.com/|Tillamook,Oregon,United States|2017-01-02||WFTDA|Member of:,renamed from Route6Rollers
-75.37|40.63|Two Rivers Roller Derby|W|A|B|https://www.facebook.com/OfficialTwoRiversRollerDerby|TwoRiversRollerDerby@gmail.com|http://tworiversrollerderby.com/|Bethlehem,Pennsylvania,United States|2013-01-15||WFTDA|Member of:WFTDA-A
-79.64|41.92|Nightmares on Main Street|W|A|B|https://www.facebook.com/pages/Nightmares-on-main-street/165289516858725||https://www.facebook.com/pages/Nightmares-on-main-street/165289516858725|Corry,Pennsylvania,United States|||WFTDA|Member of:
-75.70|40.01|Brandywine Roller Derby|W|A|B|https://www.facebook.com/ChescoRollerDerby/|info@brandywinerollerderby.com|http://www.brandywinerollergirls.com/|Downingtown,Pennsylvania,United States|2010-12-07||WFTDA|Member of:WFTDA-M
-75.70|40.01|Pennsylvillains Junior Roller Derby|W|J|B|https://www.facebook.com/pennjrderby/|PennsylVillainsJRD@gmail.com|http://www.pennjrderby.com/|Downingtown,Pennsylvania,United States|2013-01-15|2014-01-15|JRDA|Member of:JRDA-M
-78.76|41.12|Northern Allegheny Roller Derby|W|A|B|https://www.facebook.com/pages/Northern-Allegheny-Roller-Derby/249938271793259||https://www.facebook.com/pages/Northern-Allegheny-Roller-Derby/249938271793259|Dubois,Pennsylvania,United States|||WFTDA|Member of:
-75.22|40.69|Warren County 4H Barnyard Bruisers|W|J|P|https://www.facebook.com/groups/212905462176331/||https://www.facebook.com/barnyardbruisersjrrollerderby|Easton,Pennsylvania,United States|2012-12-31||JRDA|Member of:
-80.09|42.13|Eerie Roller Girls|W|A|B|||http://www.eerierollergirls.com/|Erie,Pennsylvania,United States|||WFTDA|Member of:WFTDA-M
-75.98|40.56|Keystone State Rollin' Renegades|W|A|B|https://www.facebook.com/KSRRderby||https://www.facebook.com/KSRRderby|Hamburg,Pennsylvania,United States|||Renegade|Member of:
-76.98|39.80|Black Rose Rollers|W|A|B|||http://blackroserollers.com/|Hanover,Pennsylvania,United States|||WFTDA|Member of:WFTDA-M
-76.89|40.27|Harrisburg Area Roller Derby|W|A|B|||http://harrisburgarearollerderby.com/|Harrisburg,Pennsylvania,United States|||WFTDA|Member of:WFTDA-M
-77.65|41.94|Backwoods Roller Derby|W|A|B|https://www.facebook.com/pages/Dirt-Road-Dears/247995998701942||https://www.facebook.com/pages/Dirt-Road-Dears/247995998701942|Harrison Valley,Pennsylvania,United States|||WFTDA|Member of:
-75.30|40.28|Bux-Mont Roller Derby Dolls|W|A|B|https://www.facebook.com/pages/Bux-Mont-Roller-Derby-Dolls/342942505817589|buxmontrollerderbydolls@gmail.com|http://buxmontrollerderbydolls.com/|Hatfield,Pennsylvania,United States|2013-03-23||WFTDA|Member of:WFTDA-A
-80.45|41.23|Pennsylvania Underground Roller Rebellion|W|A|B|||http://purrderby.blogspot.com/|Hermitage,Pennsylvania,United States|||WFTDA|Member of:
-78.92|40.33|J-Town Roller Girls|W|A|B|https://www.facebook.com/pages/J-Town-Roller-Girls/499367356789585||https://www.facebook.com/pages/J-Town-Roller-Girls/499367356789585|Johnstown,Pennsylvania,United States|||WFTDA|Member of:
-76.31|40.04|Dutchland Derby Rollers|W|A|B|||http://dutchlandrollers.com/|Lancaster,Pennsylvania,United States|||WFTDA|Member of:WFTDA-M
-80.15|41.64|Rink Assassins Dolls of Doom|W|A|B|https://www.facebook.com/RADDRollerDerby||https://www.facebook.com/RADDRollerDerby|Meadville,Pennsylvania,United States|||WFTDA|Member of:
-79.54|40.15|WestCo Derby|W|A|B|https://www.facebook.com/westcoderby|change name to WestCo Derby|https://www.facebook.com/westcoderby|Mt Pleasant,Pennsylvania,United States|2012-01-17||WFTDA|Member of:
-79.70|40.43|Pittsburgh East Roller Villains|W,M,C|A|B|https://www.facebook.com/PittsburghEastRollerVillains|pervillains@gmail.com|https://www.facebook.com/PittsburghEastRollerVillains|Murrysville,Pennsylvania,United States|2013-08-27||WFTDA|Member of:
-76.88|40.23|Keystone Roller Derby|W|A,J|P|https://www.facebook.com/KeystoneRollerDerby/|krdrecruitment@gmail.com|www.keystonerollerderby.com|New Cumberland,Pennsylvania,United States|2017-03-14||WFTDA,JRDA|Member of:
-75.17|39.95|Penn Jersey Roller Derby|W,M|A|B|https://www.facebook.com/pennjerseyrollerderby|info@pennjerseyrollerderby.com|http://pennjerseyrollerderby.com/|Philadelphia,Pennsylvania,United States|2005-02-15||WFTDA,MRDA,RDCL|Member of:WFTDA-A,MRDA-M
-75.17|39.95|Philly Roller Derby|W|A,J|B|https://www.facebook.com/pages/Philly-Roller-Girls/10361082185|phillyrollergirls@gmail.com|http://www.phillyrollerderby.com/|Philadelphia,Pennsylvania,United States|2005-12-31||WFTDA,JRDA|Member of:WFTDA-M
-80.00|40.44|Pittsburgh Derby Brats|W|J|B|||http://www.pittsburghderbybrats.com/|Pittsburgh,Pennsylvania,United States|||JRDA|Member of:JRDA-M
-80.00|40.44|Steel City Roller Derby|W|A|B|||http://steelcityrollerderby.org/|Pittsburgh,Pennsylvania,United States|||WFTDA|Member of:WFTDA-M
-80.00|40.44|Pittsburgh Short Track Roller Derby|W|A|S|https://www.facebook.com/PSTRollerDerby/||https://www.pstrollerderby.com/|Pittsburgh,Pennsylvania,United States|2019-02-14||ShortTrack|Member of:
-75.65|40.25|Rockstar Roller Derby|W|A|B|https://www.facebook.com/rockstarrollerderby/|rockstarrollerderby@gmail.com|http://www.rockstarrollerderby.com/|Pottstown,Pennsylvania,United States|2010-08-15||UnknownRuleset|Member of:
-76.20|40.69|Anthracite Derby Dames|W|A|R|https://www.facebook.com/AnthraciteDerbyDames||https://www.facebook.com/AnthraciteDerbyDames|Pottsville,Pennsylvania,United States|2014-04-13||WFTDA|Member of:
-75.93|40.34|Reading Derby Girls|W|A|B|https://www.facebook.com/ReadingDerbyGirls|ReadingDerbyGirls@gmail.com|http://www.readingderbygirls.com|Reading,Pennsylvania,United States|2011-11-15||WFTDA|Member of:WFTDA-A
-78.89|41.10|Reynoldsville Rebel Rollers|W|A|R|https://www.facebook.com/RebelRollers||https://www.facebook.com/RebelRollers|Reynoldsville,Pennsylvania,United States|2014-06-24||WFTDA|Member of:
-75.62|40.67|Lehigh Valley Roller Girls|W|A|B|||http://www.lehighvalleyrollergirls.com/|Schnecksville,Pennsylvania,United States|||WFTDA|Member of:WFTDA-M
-77.86|40.79|State College Area Rollers|W|A|B|https://www.facebook.com/SCARDerby|scarderby@gmail.com|http://scarderby.blogspot.com/|State College,Pennsylvania,United States|2010-12-20||WFTDA|Member of:WFTDA-M
-79.15|41.84|Warrin' Wrecking Dolls|W|A|B|https://www.facebook.com/Warrin-Wrecking-Dolls-797740276929757/|warrinwreckingdolls@gmail.com|http://warrinwreckingdolls.weebly.com/|Warren,Pennsylvania,United States|2015-01-22||WFTDA|Member of:
-75.88|41.25|Wilkes-Barre/Scranton Roller Radicals|W|A|B|https://www.facebook.com/pages/WBScranton-Roller-Radicals/123562927659580||https://www.facebook.com/pages/WBScranton-Roller-Radicals/123562927659580|Wilkes-Barre,Pennsylvania,United States|||WFTDA|Member of:WFTDA-M
-77.00|41.24|Susquehanna Valley Derby Vixens|W|A|B|||http://www.svderbyvixens.com/|Williamsport,Pennsylvania,United States|||WFTDA|Member of:
-76.73|39.96|York City Derby Dames|W|A|B|https://www.facebook.com/YorkCityDerbyDames|info@yorkcityderbydames.com|http://www.yorkcityderbydames.com/|York,Pennsylvania,United States|2013-01-23||WFTDA|Member of:WFTDA-M
-66.08|18.42|Puerto Rico Roller Derby|W|A|B|https://www.facebook.com/pages/Puerto-Rico-Roller-Derby/670166949769980|info@puertoricorollerderby.com|http://www.enchantedislandrollerderby.com/|San Juan,Puerto Rico,United States|2011-11-01||WFTDA|Member of:WFTDA-A
-71.41|41.82|Providence Roller Derby|W|A|B|||http://providencerollerderby.com/|Providence,Rhode Island,United States|||WFTDA|Member of:WFTDA-M
-80.67|32.43|Beaufort Bruisers Roller Derby|W|A|B|https://www.facebook.com/pages/Beaufort-Bruisers-Roller-Derby/601405216619728||https://www.facebook.com/pages/Beaufort-Bruisers-Roller-Derby/601405216619728|Beaufort,South Carolina,United States|||WFTDA|Member of:
-79.93|32.78|Charleston Derby Syndicate|C|A|P|https://www.facebook.com/CHSDerbySyndicate/|CHSDerbySyndicate@gmail.com|http://charlestonderbysyndicate.com|Charleston,South Carolina,United States|2016-03-15||WFTDA|Member of:
-79.93|32.78|Holy City Chaos|C|J|R|https://www.facebook.com/holycitychaosjr|Holycitychaos@gmail.com|https://www.facebook.com/holycitychaosjr|Charleston,South Carolina,United States|2011-12-31||JRDA|Member of:JRDA-M
-79.93|32.78|Lowcountry Highrollers|W|A|B|https://www.facebook.com/the.lowcountry.highrollers||http://www.lowcountryhighrollers.com/|Charleston,South Carolina,United States|2008-03-01||WFTDA|Member of:WFTDA-M
-81.03|34.00|Carolina Wreckingballs|M|A|B|||http://carolinawreckingballs.com/|Columbia,South Carolina,United States|||WFTDA|Member of:MRDA-M
-81.03|34.00|Columbia Quadsquad|W|A,J|B|||http://www.columbiaquadsquad.com/|Columbia,South Carolina,United States|||WFTDA,JRDA|Member of:WFTDA-M,JRDA-M
-81.03|34.00|Richland County Regulators|W|A,J|B|||http://www.richlandcountyregulators.com/|Columbia,South Carolina,United States|||WFTDA,JRDA|Member of:WFTDA-M,JRDA-M
-82.60|34.83|Upstate Roller Girl Evolution|W|A|B|https://www.facebook.com/TheUpstateRollerGirlEvolution|urge.recruiting@gmail.com|http://www.upstaterollergirlevolution.com/|Easley,South Carolina,United States|2012-03-20||WFTDA|Member of:
-82.39|34.85|Greenville Atom Bombs|M|A|B|https://www.facebook.com/atombombs||http://www.greenvilleatombombs.com|Greenville,South Carolina,United States|2013-01-10||WFTDA|Member of:
-82.39|34.85|Greenville Derby Dames|W|A|B|||http://www.greenvillederbydames.com/|Greenville,South Carolina,United States|||WFTDA|Member of:WFTDA-M
-78.89|33.69|Palmetto State Rollergirls|W|A|B|||http://palmettostaterollergirls.com/wp/|Myrtle Beach,South Carolina,United States|||WFTDA|Member of:
-81.93|34.95|Spartanburg Deadly Dolls|W|A|B|https://www.facebook.com/spddolls||https://www.facebook.com/spddolls|Spartanburg,South Carolina,United States|||WFTDA|Member of:
-81.93|34.95|Upstate SC Jr Derby - HubCity Hooligans|C|J|P|https://www.facebook.com/upstatescjrrollerderby/|||Spartanburg,South Carolina,United States|2016-07-21||JRDA|Member of:
-98.49|45.46|A-Town Roller Girlz|W|A,J|B|https://www.facebook.com/A-Town-Roller-Girlz-136130006457934/|a_townrollergirlz@yahoo.com|http://atownrollergirlz.com/|Aberdeen,South Dakota,United States|2011-03-13||WFTDA,JRDA|Member of:
-96.80|44.31|Midwest Maidens|W|A|B|https://www.facebook.com/midwestmaidens||https://www.facebook.com/midwestmaidens|Brookings,South Dakota,United States|||WFTDA|Member of:
-103.23|44.08|Black Hills Roller Derby|W|A,J|B|https://www.facebook.com/pages/Black-Hills-Roller-Derby-League/558743377492660||https://www.facebook.com/pages/Black-Hills-Roller-Derby-League/558743377492660|Rapid City,South Dakota,United States|2011-12-31||WFTDA,JRDA|Member of:
-103.23|44.08|Rushmore Rollerz|W|A|B|https://www.facebook.com/rushmore.rollerz||https://www.facebook.com/rushmore.rollerz|Rapid City,South Dakota,United States|||USARS|Member of:
-96.73|43.55|Sioux Falls Roller Dollz|W|A,J|B|||http://www.rollerdollz.com/wp/|Sioux Falls,South Dakota,United States|||WFTDA,JRDA|Member of:WFTDA-M,JRDA-M
-97.12|44.90|Kampeska Krushers Derby Dames|W|A|B|https://www.facebook.com/WatertownSdRollerDerby||https://www.facebook.com/WatertownSdRollerDerby|Watertown,South Dakota,United States|||WFTDA|Member of:
-82.19|36.60|Belladonna Bruisers Rollergirls|W||S|https://www.facebook.com/belladonnabruisers/|evaningstar@yahoo.com||Bristol,Tennessee,United States|2014-12-15||WFTDA|Member of:
-85.31|35.05|Chattanooga Roller Girls|W|A|B|||http://chattanoogarollergirls.com/|Chattanooga,Tennessee,United States|||WFTDA|Member of:WFTDA-M
-87.36|36.53|Clarksvillain Roller Girls|W|A|B|https://www.facebook.com/clarksvillains|VillainTrainingcommittee@gmail.com|https://sites.google.com/site/theclarksvillainrollergirls/home|Clarksville,Tennessee,United States|2011-12-31||WFTDA|Member of:
-87.36|36.53|Clarksville Roller Derby|W|A|B|https://www.facebook.com/ClarksvilleRedRiverSirens||http://www.clarksvillerollerderby.com/|Clarksville,Tennessee,United States|2010-04-13||WFTDA|Member of:
-87.36|36.53|Montgomery County Minions|W|J|B|https://www.facebook.com/mcmjrd|montgomeryminions@gmail.com|http://www.montgomerycountyminions.com|Clarksville,Tennessee,United States|2014-08-19||JRDA|Member of:
-85.50|36.16|Cookeville Roller Derby|W|A|B|https://www.facebook.com/CookevilleRollerDerby||https://www.facebook.com/CookevilleRollerDerby|Cookeville,Tennessee,United States|||WFTDA|Member of:
-85.39|35.37|Dunlap Darksiders Derby|W|A,J|B|https://www.facebook.com/pages/Dunlap-Darksiders-Derby/225437640848725||https://www.facebook.com/pages/Dunlap-Darksiders-Derby/225437640848725|Dunlap,Tennessee,United States|||WFTDA,JRDA|Member of:
-82.35|36.31|Little City Roller Girls|W|A,J|B|||http://www.littlecityrollergirls.com/|Johnson City,Tennessee,United States|||WFTDA,JRDA|Member of:WFTDA-M,JRDA-M
-82.35|36.31|Smoky Mountain Mafia|W|A|B|https://www.facebook.com/SmokyMountainMafia||https://www.facebook.com/SmokyMountainMafia|Johnson City,Tennessee,United States|||WFTDA|Member of:
-83.92|35.96|Atomic City Fallouts|W|J|B|https://www.facebook.com/FalloutsJRD|Atomiccityfalloutsjrd@outlook.com||Knoxville,Tennessee,United States|2015-05-21||JRDA|Member of:
-83.92|35.96|Hard Knox Roller Girls|W|A|B|https://www.facebook.com/hardknoxrollergirls|information@hardknoxrollergirls.com|http://www.hardknoxrollergirls.com/|Knoxville,Tennessee,United States|2006-12-31||WFTDA|Member of:WFTDA-M
-90.05|35.15|Memphis Roller Derby|W,C|A,J|B|https://www.facebook.com/memphisrollerderby|contact@memphisrollerderby.com|http://www.memphisrollerderby.com/|Memphis,Tennessee,United States|2006-12-31||WFTDA,JRDA|Member of:WFTDA-M
-86.78|36.16|Nashville Junior Roller Derby|W|J|B|https://www.facebook.com/NashvilleJuniorRollerDerby|nashvillejrd@gmail.com|https://www.facebook.com/NashvilleJuniorRollerDerby|Nashville,Tennessee,United States|2010-02-09||JRDA|Member of:JRDA-M
-86.78|36.16|Nashville Rollergirls|W|A|B|||http://www.nashvillerollergirls.com/|Nashville,Tennessee,United States|||WFTDA|Member of:WFTDA-M
-99.73|32.45|Abilene Roller Derby|W|A|B|https://www.facebook.com/rollerderbyabilene/|abilenerollerderby@gmail.com|http://www.rollerderbyabilene.com/|Abilene,Texas,United States|2010-12-31||WFTDA|Member of:
-95.24|29.42|Third Coast Roller Derby|W|A|B|https://www.facebook.com/thirdcoastrollerderby/||http://www.tcrd.org|Alvin,Texas,United States|2015-04-05||WFTDA|Member of:
-101.83|35.22|Randall County Roller Dames|W|A|R|https://www.facebook.com/pages/Randall-County-Roller-Dames/1445858822327273||https://www.facebook.com/pages/Randall-County-Roller-Dames/1445858822327273|Amarillo,Texas,United States|2013-10-31||WFTDA|Member of:
-102.55|32.32|Cosmic Vixen Roller Derby|W|A|S|https://www.facebook.com/CosmicVRollerDerby/|Cosmicvixens@gmail.com||Andrews,Texas,United States|2016-10-02||WFTDA|Member of:
-97.11|32.74|Arlington Derby Avengers|W|A|B|https://www.facebook.com/Arlington-Derby-Avengers-322579744606879/|||Arlington,Texas,United States|2015-02-03||WFTDA|Member of:
-97.74|30.27|Ann Richards Roller Girls|W|J|B|https://www.facebook.com/AnnRichardsRollerGirls||http://www.annrichardsschool.org|Austin,Texas,United States|2009-09-01||JRDA|Member of:
-97.74|30.27|Austin Anarchy Mens Roller Derby|M|A|B|https://www.facebook.com/ATXAnarchy/|info@austinanarchy.com|http://www.austinanarchy.com/|Austin,Texas,United States|2013-01-15||WFTDA|Member of:MRDA-M
